at,session_id,client_id,variant,arm,trigger,p,intervene,model_version,origin,user_id,started_at,session_updated_at,play_sec,sec_after_event,survived_60s,intervene_bool
2026-09-09 04:20:06.955303+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.12258370537736538,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1358,1,False
2026-09-09 04:20:09.498920+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.17049767159482035,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1356,1,True
2026-09-09 04:20:12.415636+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16651159379478356,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1353,1,True
2026-09-09 04:20:15.613748+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1672489348845974,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1349,1,True
2026-09-09 04:20:29.333476+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,time15,0.6270610309345584,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,394,1,True
2026-09-09 04:21:33.393357+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15381385385618782,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1272,1,True
2026-09-09 04:21:33.960653+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1505314030569376,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1271,1,True
2026-09-09 04:21:35.039538+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15622781455084048,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1270,1,True
2026-09-09 04:21:36.341170+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16214037640763362,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1269,1,True
2026-09-09 04:21:40.773179+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.13414491936883582,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1264,1,False
2026-09-09 04:21:41.605810+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.12583123182851583,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1264,1,False
2026-09-09 04:21:45.339594+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1679565654386882,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1260,1,True
2026-09-09 04:21:47.308193+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15620734309720063,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1258,1,True
2026-09-09 04:21:54.827474+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.1927910581353496,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,308,1,True
2026-09-09 04:22:05.474549+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.07495197281015589,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1240,1,False
2026-09-09 04:22:07.814136+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.11362412844596963,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1237,1,False
2026-09-09 04:22:09.374406+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15427741367469008,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1236,1,True
2026-09-09 04:22:10.735033+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15572657976496335,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1234,1,True
2026-09-09 04:22:13.626715+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.17109535872351453,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1231,1,True
2026-09-09 04:22:16.093185+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16570402080859703,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1229,1,True
2026-09-09 04:22:26.322210+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.08662906928786493,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,277,1,False
2026-09-09 04:23:21.713100+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.19273239444753526,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,221,1,True
2026-09-09 04:23:23.508131+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.15202006794829834,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,220,1,True
2026-09-09 04:23:34.027467+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.060071096503808874,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,209,1,False
2026-09-09 04:23:37.537479+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.13998053305305924,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,206,1,True
2026-09-09 04:23:38.860835+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.17022731027703858,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,204,1,True
2026-09-09 04:24:30.645451+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.17157819390379098,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1094,1,True
2026-09-09 04:24:31.862710+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15740862788690013,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1093,1,True
2026-09-09 04:24:34.112592+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15856830182390855,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1091,1,True
2026-09-09 04:24:34.626051+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15856830182390855,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1090,1,True
2026-09-09 04:24:40.357562+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16406062385757095,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1085,1,True
2026-09-09 04:24:42.780429+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16534733266478963,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1082,1,True
2026-09-09 04:24:46.893751+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.12371930748101606,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1078,1,False
2026-09-09 04:24:47.745440+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15122535768493967,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1077,1,True
2026-09-09 04:25:19.090475+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.11480753963570395,False,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1046,1,False
2026-09-09 04:25:19.923460+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15186010057046806,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1045,1,True
2026-09-09 04:25:36.348444+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15108515620102816,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1029,1,True
2026-09-09 04:25:37.305220+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16306579104070817,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1028,1,True
2026-09-09 04:25:41.202046+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16957050136043506,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1024,1,True
2026-09-09 04:25:44.330797+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.167080185133998,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1021,1,True
2026-09-09 04:25:47.996189+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.170210900817532,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,1017,1,True
2026-09-09 04:26:21.715362+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.207115426680537,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,41,0,True
2026-09-09 04:26:24.514066+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16912003045582066,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,981,1,True
2026-09-09 04:26:25.363811+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.14290228574487246,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,980,1,True
2026-09-09 04:26:25.590133+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.18143874699199947,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,38,0,True
2026-09-09 04:26:26.448732+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.14198789645149534,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,979,1,True
2026-09-09 04:26:27.826146+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1430425994512029,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,977,1,True
2026-09-09 04:26:28.707980+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15903348309522045,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,976,1,True
2026-09-09 04:26:29.415958+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.17559241074324136,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,976,1,True
2026-09-09 04:26:30.504124+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1761388655753654,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,975,1,True
2026-09-09 04:26:34.314816+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.17189951773049872,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,971,1,True
2026-09-09 04:26:36.677235+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16782672097369317,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,968,1,True
2026-09-09 04:26:40.093376+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.19263883948453397,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,23,0,True
2026-09-09 04:26:41.551384+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.1836292597323768,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,22,0,True
2026-09-09 04:26:44.941433+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.126475948285117,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,18,0,False
2026-09-09 04:26:47.174048+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.15155239969506945,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,16,0,True
2026-09-09 04:26:54.810059+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.19278523341025153,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,8,0,True
2026-09-09 04:26:56.024158+00:00,sess-bnfe8ru10scmttlb7h4,c-80cc6d4c-d405-4e16-898a-f6c1e4f17a52,beta_B,control,quest,0.16259328949338514,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-09 04:20:11.802000+00:00,2026-09-09 04:27:03.705000+00:00,412,7,0,True
2026-09-09 04:27:09.907424+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16070002902962166,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,935,1,True
2026-09-09 04:27:10.505994+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1523344628713009,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,935,1,True
2026-09-09 04:27:11.025065+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1505661588945592,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,934,1,True
2026-09-09 04:27:12.635470+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1487874451001076,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,932,1,True
2026-09-09 04:27:16.572603+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16906322811720603,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,929,1,True
2026-09-09 04:27:30.071322+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.15240272022740614,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,915,1,True
2026-09-09 04:30:28.874411+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16915286775854319,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,736,1,True
2026-09-09 04:30:32.463083+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.16680289044660623,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,733,1,True
2026-09-09 04:41:29.108931+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1841073660666585,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,76,1,True
2026-09-09 04:41:38.051689+00:00,sess-i14tcd55mfsmttktaei,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1714291148680844,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:06:15.795000+00:00,2026-09-09 04:42:45.613000+00:00,2190,67,1,True
2026-09-09 04:46:03.910820+00:00,sess-jpcnul537wpmttm882n,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,control,quest,0.15585640843107298,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 04:45:52.228000+00:00,2026-09-09 04:46:08.086000+00:00,16,4,0,True
2026-09-09 05:10:08.080333+00:00,sess-tpvi5wlb1s9mttn39j0,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1678537605410284,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 05:10:00.449000+00:00,2026-09-09 05:39:51.288000+00:00,1791,1783,1,True
2026-09-09 05:10:08.912181+00:00,sess-tpvi5wlb1s9mttn39j0,c-530d5746-aad0-4dd7-b3f4-50abb3ad39a5,beta_B,treat,quest,0.1690438452584226,True,2026-09-06T14:21:45Z,https://calmforest.cloud,e9e102ad-dc26-4d4f-9aab-0c8b2df0e925,2026-09-09 05:10:00.449000+00:00,2026-09-09 05:39:51.288000+00:00,1791,1782,1,True
